MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
RSM3761,3.42E-05,1.30E-06,26.30769231,0.519140039,0.102292009,0.174712265,0.043167846,22.56204378,60.83578035,0.004760312,7.82E-05,0.077334979
RSM3765,0.000294372,5.61E-06,52.47272727,3.537870299,0.493607484,1.488748432,0.176212953,47.09761437,253.1169084,0.008124794,3.21E-05,0.061895996
RSM3766,6.17E-05,4.16E-06,14.83173077,3.664506078,0.410535916,0.508531485,0.251947325,11.25183918,12.52291335,0.006076974,0.000485268,0.385245664
RSM3770,6.12E-05,4.66E-06,13.13304721,3.713803889,0.450047962,0.549477893,0.281307463,10.88890957,11.08299505,0.712560929,0.064293174,0.927261723
RSM3775,0.000490425,1.31E-05,37.4370229,3.970561427,0.929474528,1.920760842,0.318788336,33.58816606,91.26173982,0.004895192,5.36E-05,0.038554382
RSM3784,5.57E-05,4.24E-06,13.13679245,4.402894042,0.397990265,0.551104909,0.258050464,11.9054292,17.62794833,0.008208352,0.000465644,0.411798929
RSM3793,0.000179724,7.57E-06,23.74161162,6.396216605,0.65552453,1.340892709,0.36466844,20.49798975,63.62887897,0.001878687,2.95E-05,0.041630548
RSM3796,0.000423432,8.66E-06,48.89515012,4.789301163,0.653008828,1.557832038,0.247209256,35.12944798,45.34513169,0.075167656,0.001657679,0.541204885
RSM3799,0.000761624,4.25E-06,179.2056471,2.062955407,0.357293326,1.661092794,0.056786988,163.0648986,217.9642418,0.090629983,0.000415802,0.307018151
RSM3801,0.000601951,2.94E-06,204.7452381,4.724249146,0.275855246,1.80635976,0.08953945,112.4618566,69.13606056,0.000281552,4.07E-06,0.003321885
RSM3812,5.20E-05,3.38E-06,15.38461538,2.791444693,0.313129187,0.523300422,0.196797155,14.82339527,23.12813332,0.00894911,0.000386936,0.201394556
RSM3820,0.000329748,5.04E-06,65.42619048,6.62040702,0.472782337,1.347192384,0.226396055,33.17234593,110.3540329,0.000176738,1.60E-06,0.003996475
RSM3823,0.000178511,6.18E-06,28.88527508,2.087077934,0.440915522,0.775029467,0.166755718,25.90913423,34.66168859,0.017239406,0.000497362,0.211544894
RSM3830,0.000230301,8.61E-06,26.74808362,7.3528298,0.763292055,1.907821037,0.417633452,25.46582657,84.39573815,0.001584834,1.88E-05,0.025088121
RSM3834,0.000134075,6.33E-06,21.18088468,3.014649851,0.516591866,0.972715867,0.254496992,21.30682639,18.96315588,0.001286396,6.78E-05,0.012552786
RSM3843,3.09E-05,2.90E-06,10.65517241,1.572819891,0.287685148,0.257364695,0.195282268,7.346856913,7.426082697,3.124439277,0.420738552,0.918018096
RSM3845,2.29E-05,3.49E-06,6.561604585,2.423202914,0.34806653,0.272516473,0.249205352,6.096082232,6.043002863,1.034908187,0.171257272,0.948117859
RSM3846,0.0011056,6.74E-06,164.0356083,3.071564827,0.566604811,2.256844471,0.103086121,122.0441188,123.6954331,0.783170459,0.006331442,0.794699395
RSM3849,0.000128904,5.03E-06,25.62703777,5.082152397,0.452288309,1.194917896,0.262085549,25.41618788,78.75290165,0.001068936,1.36E-05,0.019074567
RSM3850,0.000141481,5.13E-06,27.5791423,5.082327628,0.450963949,1.237971023,0.258403464,26.70715145,88.24290615,0.001376644,1.56E-05,0.022641033
RSM3860,0.000201468,3.54E-06,56.91186441,1.744849686,0.274225601,0.674763851,0.091883019,40.9385042,48.65897598,0.160306333,0.003294486,0.456892741
RSM3864,0.000881892,9.95E-06,88.63236181,4.302842555,0.730107797,2.368281826,0.162515065,81.23724312,118.9947223,0.011359487,9.55E-05,0.059702154
RSM3865,0.000301062,6.21E-06,48.48019324,4.070997302,0.511848133,1.577536845,0.194044337,45.32042363,41.47412336,0.001346651,3.25E-05,0.011743709
RSM3875,0.000183041,3.49E-06,52.44727794,2.219047175,0.303628916,0.871619638,0.114180184,42.55510721,60.59150778,0.001265003,2.09E-05,0.015882427
RSM3889,1.42E-05,2.81E-06,5.053380783,1.423944694,0.280947819,0.170216113,0.205597,4.615293413,4.97603573,0.084796015,0.017040877,0.951792498
RSM3891,0.000120904,7.33E-06,16.49440655,7.108625128,0.683723918,1.049412825,0.41699461,14.02914963,22.04825172,0.004149903,0.000188219,0.214497004
RSM3898,0.00546596,1.36E-05,401.9088235,3.352394063,0.885101731,2.969877849,0.063342829,261.3704888,198.4944926,0.007494264,3.78E-05,0.029969694
RSM3905,0.000387681,6.88E-06,56.34898256,0.889815135,0.403346363,0.657217164,0.076911385,47.63582449,39.16271563,5.820522726,0.148624084,0.970510784
RSM3908,0.000971382,1.22E-05,79.62147541,2.043885574,0.635165056,1.201693475,0.098237022,68.19207943,90.73127205,0.038174487,0.000420742,0.188004798
RSM3912,0.000131232,5.51E-06,23.81705989,4.398267363,0.502835998,0.833761666,0.269773098,17.22894582,22.41051511,0.008716399,0.000388942,0.269778068
RSM3918,0.000371455,8.01E-06,46.37390762,2.119139096,0.551692412,1.11019665,0.155679663,39.75423968,44.37101906,0.113674256,0.002561903,0.391669164
RSM3966,0.000281577,6.55E-06,42.98885496,2.826743612,0.504728045,1.287393833,0.176222787,40.72534583,129.3802334,0.001940791,1.50E-05,0.018221665
RSM3971,5.70E-05,3.65E-06,15.61643836,3.93954667,0.350864198,0.565844168,0.223054273,14.14170322,26.12065244,0.00754957,0.000289027,0.236554413
RSM3985,9.81E-05,3.56E-06,27.55617978,4.07039064,0.333280545,0.766536049,0.195255897,21.88486369,77.11742432,0.001885639,2.45E-05,0.062609559
RSM3992,1.28E-05,4.57E-06,2.800875274,1.318168262,0.463684287,0.167012601,0.357013904,2.607831527,2.608280357,0.275023011,0.105442274,0.910197871
RSM3993,8.11E-05,5.29E-06,15.33081285,5.428666017,0.511807607,0.775531006,0.328520984,13.15986614,14.59589594,0.011695677,0.000801299,0.428759237
RSM3997,6.22E-05,3.70E-06,16.81081081,4.720398664,0.358064783,0.662333597,0.232283741,15.89547079,21.70273883,0.008744842,0.000402937,0.25390625
RSM4006,0.000991446,1.37E-05,72.36832117,1.775246423,0.733562651,1.301580354,0.120033567,60.44824487,241.1723578,0.001084664,4.50E-06,0.005972196
RSM4009,0.00028648,7.79E-06,36.77535302,8.357980246,0.716646004,2.02643244,0.394502578,28.63503412,30.6922409,0.029666889,0.000966592,0.424565073
RSM4015,0.00013281,5.17E-06,25.68858801,4.467685701,0.475209669,0.916137877,0.248703784,20.53496025,40.91734296,0.007594071,0.000185595,0.176124298
RSM4021,0.000163275,3.94E-06,41.44035533,1.828967521,0.315433399,0.749230315,0.11810559,35.3639125,36.00404907,2.768179032,0.076885214,0.919019293
RSM4023,0.000439738,9.27E-06,47.43667745,2.426784484,0.646033206,1.269256402,0.185655106,38.11166186,52.4062262,0.007761928,0.000148111,0.043554955
RSM4030,3.43E-05,2.54E-06,13.50393701,1.764005661,0.25480825,0.290813332,0.165811334,9.77722297,7.277070406,0.300093206,0.041238189,0.75613379
RSM4038,0.000156645,5.46E-06,28.68956044,5.566289438,0.518795687,0.982792304,0.283170716,19.34767703,20.94438305,0.004054776,0.000193597,0.118794228
RSM4040,2.05E-05,3.66E-06,5.601092896,1.789144184,0.36234986,0.233119433,0.26762804,4.855816716,4.852222667,1.716750045,0.353806938,0.905887929
RSM4054,0.000119225,4.39E-06,27.15831435,3.860514458,0.377602108,0.980374391,0.198209399,27.57294371,220.7704662,0.000769782,3.49E-06,0.010694243
RSM4062,8.57E-05,4.08E-06,21.00490196,3.578447416,0.387126034,0.634914377,0.240041295,14.74499471,14.41057256,0.019681533,0.00136577,0.569054545
RSM4063,5.33E-05,2.40E-06,22.20833333,3.830050263,0.238646779,0.53877782,0.160026229,18.76868985,20.95601379,0.001550979,7.40E-05,0.101616662
RSM4068,0.000130904,4.52E-06,28.96106195,6.245492669,0.437213427,1.029509551,0.25828929,22.21976202,39.63559832,0.00125482,3.17E-05,0.044626824
RSM4072,4.92E-05,2.25E-06,21.86666667,2.027318406,0.213363581,0.404830971,0.121769678,18.53318208,35.08086745,0.308936702,0.008806416,0.891421429
RSM4079,0.00032447,7.63E-06,42.52555701,6.437758622,0.682254213,,,,,,,
RSM4082,9.20E-06,2.19E-06,4.200913242,0.973941394,0.222007342,0.112881421,0.165335452,3.80602732,3.809199201,0.737018412,0.19348382,0.920605455
RSM4092,0.000589483,6.75E-06,87.33081481,2.113281289,0.500392226,1.171686282,0.098683108,66.18871441,134.8281632,0.002754365,2.04E-05,0.021542554
RSM4098,8.33E-05,4.69E-06,17.76119403,5.447992392,0.427816509,0.87395015,0.281621511,17.29960781,27.50614231,0.007760217,0.000282127,0.18924263
RSM4109,0.000564434,6.04E-06,93.44933775,4.091173395,0.478638946,1.964089707,0.125835565,87.0108353,153.6421569,0.001968652,1.28E-05,0.012855221
RSM4117,0.000118403,4.42E-06,26.78800905,2.448216546,0.385943281,0.758591857,0.180501896,23.42835682,31.55774532,0.026992211,0.000855328,0.265888828
RSM4119,0.00256435,6.86E-06,373.8119534,0.838442385,0.375594712,0.808135432,0.01758651,256.1650692,13.74865014,0.052443212,0.003814426,0.182216931
RSM4127,0.000109946,6.43E-06,17.09891135,6.747833891,0.629882383,0.977507639,0.397857131,13.69646319,16.30374133,0.017157459,0.001052363,0.560929687
RSM4133,0.00011469,4.43E-06,25.88939052,2.727049096,0.385002382,0.824187409,0.191544977,23.986707,32.38673243,0.024646201,0.000760997,0.266197143
RSM4136,0.000794543,4.56E-06,174.241886,1.71519194,0.317514873,1.217734541,0.037342653,181.7870245,143.3034206,0.001049132,7.32E-06,0.005576337
RSM4144,0.000737331,6.89E-06,107.0146589,5.463304275,0.591789864,1.803332546,0.195987339,51.29360517,188.4642974,0.000584476,3.10E-06,0.006542655
RSM4160,8.01E-05,3.17E-06,25.2681388,2.548340942,0.29161892,0.586066997,0.156149283,20.92293922,43.19608187,0.001420045,3.29E-05,0.03357504
RSM4167,1.32E-05,7.77E-07,16.98841699,1.048894521,0.074752717,0.136976335,0.052618504,14.51183941,22.54886218,0.003951803,0.000175255,0.230416626
RSM4175,0.000287805,6.32E-06,45.53876582,6.086988832,0.593389256,1.37745154,0.27085317,28.35031096,43.22801959,0.006474778,0.000149782,0.136778126
RSM4181,0.00229691,1.87E-06,1228.294118,0.894192423,0.158639527,0.867324247,0.007603336,635.9056882,152.0043344,0.014034252,9.23E-05,0.048943836
RSM4197,0.000817576,1.36E-06,601.1588235,0.926362082,0.126725323,0.714712032,0.018322479,217.451432,48.63223185,0.000816082,1.68E-05,0.003945622
RSM4199,0.000611118,1.62E-06,377.2333333,0.912987651,0.141015333,0.654650701,0.022444218,162.600015,8.581846554,1.32E-05,1.54E-06,9.20E-05
RSM4210,4.96E-05,3.20E-06,15.5,4.129794428,0.309997346,0.497463844,0.209223451,13.25459862,31.63810554,0.00353981,0.000111884,0.260719232
RSM4212,0.000368985,7.34E-06,50.27043597,2.746267016,0.558383922,1.354008436,0.174089705,43.35744712,8.546036497,0.023145481,0.002708329,0.160087751
RSM4216,0.000369206,6.45E-06,57.24124031,2.103956417,0.442926405,1.093272173,0.118968435,51.22853851,47.15023184,0.019862348,0.000421257,0.111705472
RSM4228,4.26E-05,2.52E-06,16.9047619,2.963440064,0.244915079,,,,,,,
RSM4230,0.000173683,6.39E-06,27.18043818,3.389285402,0.512131229,1.23666156,0.236122813,29.19633479,132.0349639,0.048703608,0.000368869,0.34090079
RSM4232,0.000596149,8.18E-06,72.87885086,2.211681359,0.46488012,1.326828774,0.09107172,81.21696631,144.6487956,0.006847985,4.73E-05,0.031534722
RSM4237,5.37E-05,3.08E-06,17.43506494,3.496074091,0.304366938,0.476065897,0.200987318,13.20425302,17.56054866,0.002199096,0.000125229,0.1502774
RSM4240,2.05E-05,3.66E-06,5.601092896,2.062939203,0.376297683,0.240587807,0.276400227,4.852333451,5.05399463,0.304520518,0.060253431,0.931373335
RSM4241,0.000181763,4.94E-06,36.79412955,4.885912742,0.480897975,1.247107777,0.260396848,26.69830476,32.84881411,0.012156748,0.000370082,0.415990336
RSM4255,5.96E-05,4.24E-06,14.05660377,3.74368863,0.399063896,0.545319652,0.256296295,11.86108018,19.71658789,0.006958464,0.000352924,0.370882625
RSM4258,0.000265481,1.92E-06,138.2713542,5.147497544,0.18767086,2.111725408,0.089388953,131.6949187,249.4662022,5.85E-05,2.35E-07,0.000525521
RSM4260,0.00418582,8.40E-06,498.3119048,3.714801186,0.682946693,2.714156911,0.074573045,202.893669,133.7246969,0.002500403,1.87E-05,0.015757917
RSM4271,0.00020491,6.76E-06,30.31213018,3.785732503,0.563617612,1.201066967,0.249733946,26.81050938,52.60340227,0.009338676,0.00017753,0.135148867
RSM4278,1.63E-05,2.51E-06,6.494023904,1.43644522,0.250081656,0.178340731,0.177906347,5.588233208,5.893048084,0.135382104,0.022973188,0.948740722
RSM4290,9.91E-05,5.27E-06,18.80455408,3.838994465,0.459444704,0.617594499,0.251591627,13.68430222,16.14582491,0.090917247,0.005631007,0.899086326
RSM4294,0.000179431,5.13E-06,34.97680312,2.909168595,0.421811036,0.7240906,0.179637512,22.47042569,26.77193616,0.01318916,0.000492649,0.335899827
RSM4297,0.00282898,2.22E-06,1274.315315,2.186672396,0.207783291,2.038230045,0.013495444,841.9406115,114.327445,0.006112086,5.35E-05,0.025810415
RSM4298,0.0005211,7.02E-07,742.3076923,1.967304398,0.069350037,1.204824537,0.011086129,605.8419066,124.0712229,0.010549345,8.50E-05,0.059572732
RSM4306,2.46E-05,3.59E-06,6.852367688,2.552840298,0.362471443,0.278381734,0.257960577,6.015930595,7.889465645,0.042784592,0.005423003,1.09810881
RSM4311,2.37E-05,3.54E-06,6.694915254,2.429591536,0.352296065,0.266221061,0.250280018,5.929685414,6.313005057,0.35452788,0.056158339,0.944067882
RSM4322,0.000722906,7.03E-06,102.8315789,5.198621234,0.594240916,2.289549177,0.165596524,77.07511507,154.6930658,0.00799939,5.17E-05,0.060958491
RSM4327,0.000101136,6.50E-06,15.55938462,6.407466943,0.611118209,0.959051114,0.391126228,13.66910993,22.5452367,0.00545918,0.000242143,0.26556318
RSM4338,0.00170874,8.58E-06,199.1538462,1.000129473,0.377939802,0.808801236,0.04669987,96.54761635,189.8046496,0.099251962,0.000522916,0.340306764
RSM4356,0.000468687,4.31E-06,108.7440835,2.354717714,0.342231953,,,,,,,
RSM4357,4.85E-05,2.78E-06,17.44604317,2.671946123,0.269511425,0.401309964,0.165433014,13.52300421,15.42496693,0.020482379,0.001327872,0.551659714
RSM4362,0.000180689,3.03E-06,59.63333333,3.02647963,0.296919748,0.748613201,0.154787193,26.96111677,12.52169706,0.001701629,0.000135894,0.093546597
RSM4364,0.000306555,5.46E-06,56.1456044,4.735601479,0.483635691,1.603510698,0.205129214,43.57724465,108.1915872,0.001119266,1.03E-05,0.013988575
RSM4370,2.22E-05,3.59E-06,6.183844011,2.62516935,0.357309592,0.26397391,0.257061408,5.724526163,8.35750499,0.010002851,0.00119687,0.867516262
RSM4380,3.23E-05,1.91E-06,16.91099476,1.57111318,0.178232608,0.283666351,0.098487467,16.05618168,18.31082866,0.217518464,0.011879226,0.928180913
RSM4385,0.000113736,5.02E-06,22.65657371,3.138843032,0.44321116,0.858845883,0.23184042,20.65101983,30.34703384,0.014146846,0.000466169,0.190228498
RSM4397,1.05E-05,3.14E-06,3.343949045,1.047885203,0.316139983,0.129439557,0.240414533,3.00138509,3.147438675,1.909013879,0.606529333,0.920229885
RSM4412,5.60E-05,3.48E-06,16.09195402,2.84431302,0.3311629,0.463241761,0.198404039,13.01585245,15.51510314,0.020443009,0.00131762,0.514650469
RSM4419,2.81E-05,3.27E-06,8.593272171,3.216806228,0.325119141,0.311715365,0.227432701,7.640481365,10.64951559,0.003644782,0.000342249,0.46177661
RSM4456,9.18E-05,4.10E-06,22.3902439,4.092732368,0.3791593,0.817296229,0.21898036,20.80605539,107.8965486,0.00213679,1.98E-05,0.050334726
RSM4457,8.42E-05,4.97E-06,16.9416499,4.679487635,0.461496178,0.77427098,0.279061674,15.46707558,24.15492925,0.00711378,0.000294506,0.201076394
RSM4460,0.000166138,5.97E-06,27.82881072,3.887443581,0.522712868,1.027259221,0.2663365,21.50130311,16.50386305,0.018760932,0.00113676,0.230761368
RSM4464,9.09E-05,4.32E-06,21.04166667,3.062804759,0.401497893,0.675786486,0.231423895,16.27858778,17.01026231,0.081567762,0.004795209,0.761855138
RSM4480,5.16E-05,3.42E-06,15.0877193,3.422825673,0.335982023,,,,,,,
RSM4489,0.000746702,9.81E-06,76.11641182,3.584010168,0.707191718,1.802781827,0.162850541,61.71196682,38.32516908,0.005101319,0.000133106,0.035822983
RSM4490,1.96E-05,3.57E-06,5.490196078,1.979168732,0.355984489,0.232330006,0.26150823,4.952624054,5.077131431,0.272664576,0.053704455,0.931024363
RSM4491,9.41E-05,4.17E-06,22.56594724,3.411125251,0.39272502,0.680501033,0.227611334,16.66672715,20.45712732,0.015848444,0.000774715,0.44337737
RSM4506,0.00220933,1.93E-05,114.473057,3.751445176,1.143913314,2.117536821,0.2380869,49.58049888,51.82996297,0.111502451,0.002151313,0.466285449
RSM4509,0.000180778,6.88E-06,26.27587209,2.362143733,0.493835783,0.885102956,0.207562328,23.77172403,40.26657795,0.000853637,2.12E-05,0.00724645
RSM4517,5.04E-05,3.97E-06,12.69521411,4.646227089,0.396086159,0.528415741,0.279467182,10.5404791,13.82425874,0.001599957,0.000115735,0.212848626
RSM4548,0.000241613,3.56E-06,67.86882022,1.583684984,0.258162952,0.83219909,0.057761501,80.31639103,82.56760309,0.001415585,1.71E-05,0.011862991
RSM4556,2.22E-05,3.76E-06,5.904255319,2.168754641,0.379169572,0.263048699,0.273983238,5.352141472,5.549714677,0.48149439,0.086760206,0.918786272
RSM4560,3.74E-05,3.84E-06,9.739583333,3.617698045,0.384996224,0.417793741,0.274810602,8.475081189,11.14357484,0.006154228,0.000552267,0.598173985
RSM4564,0.000131877,1.58E-06,83.4664557,0.896662289,0.128833186,0.453567647,0.036203332,69.8407578,34.30989849,0.017655986,0.000514603,0.235100353
RSM4565,0.000142328,2.21E-06,64.40180995,0.937494742,0.178858592,0.47168617,0.051113073,51.44421791,32.25414434,0.038322678,0.001188147,0.38624941
RSM4579,5.39E-05,4.82E-06,11.18257261,3.766863316,0.480154931,0.554744586,0.32652371,9.470954957,9.96371808,0.439706783,0.044130793,0.952980576
RSM4599,0.000132111,3.22E-06,41.02826087,2.520290779,0.27650166,0.712388659,0.131580961,30.18139884,24.4921959,2.050700388,0.083728727,0.857421166
RSM4602,7.62E-05,2.25E-06,33.86666667,2.365809969,0.225706729,0.530439772,0.133234506,22.19395926,15.83728784,0.011085097,0.000699937,0.341212407
str_m2_o1_o17_pcu_sym.129,9.78E-05,5.43E-06,18.01104972,3.231290536,0.463528566,0.771004994,0.258126854,16.6509656,18.00763557,0.553924381,0.030760528,0.856284868
str_m2_o1_o19_pcu_sym.61,4.32E-05,3.48E-06,12.4137931,3.162720633,0.331848363,0.40283504,0.210295393,10.67856518,11.44007294,1.318666621,0.115267326,0.910432161
str_m2_o1_o9_pcu_sym.185,8.31E-05,3.87E-06,21.47286822,2.434971532,0.326759117,0.651663898,0.181815094,19.98062868,23.57428728,0.105265725,0.004465277,0.651116456
str_m2_o10_o14_pcu_sym.22,0.000274224,3.20E-06,85.695,2.934686598,0.273335249,1.181423856,0.101806717,64.69112796,36.37095179,0.746738265,0.020531172,0.839163936
str_m2_o10_o26_pcu_sym.188,0.000382021,7.87E-06,48.54142313,4.940646824,0.65885474,1.821728479,0.27183084,37.35943867,42.16021544,0.157231548,0.003729382,0.676685607
str_m2_o10_o28_pcu_sym.57,0.000224787,7.81E-06,28.78194622,4.232984096,0.619140496,1.059788582,0.270568709,21.83519562,23.07210448,1.443441278,0.062562185,0.906996466
str_m2_o10_o28_pcu_sym.58,0.000410574,3.33E-06,123.2954955,3.517760087,0.288859857,1.36093274,0.094658604,80.14787053,31.82246473,1.33961116,0.042096399,0.852716921
str_m2_o10_o29_pcu_sym.193,0.000356149,9.30E-06,38.2955914,3.961757584,0.709543707,1.452013376,0.262361435,30.85219314,27.86450564,0.051069083,0.001832765,0.302673293
str_m2_o10_o29_pcu_sym.238,0.000253656,7.00E-06,36.23657143,3.382124117,0.543644896,1.084618587,0.215287411,28.08496129,33.13442547,0.242810773,0.007328051,0.741807763
str_m2_o10_o29_pcu_sym.38,0.000258362,4.09E-06,63.16919315,3.564789347,0.346322305,1.166590763,0.128849027,50.47226692,31.9758787,0.145831077,0.004560659,0.635643306
str_m2_o10_o29_pcu_sym.64,0.000455541,8.19E-06,55.62161172,4.879207478,0.686880916,1.950358464,0.251830978,43.17384306,45.13130661,0.388411305,0.00860625,0.761752544
str_m2_o10_o29_pcu_sym.82,0.000543258,1.19E-05,45.65193277,3.929827178,0.822005419,1.439661002,0.26364764,30.44049943,30.29621508,1.03301258,0.034097084,0.846026758
str_m2_o13_o22_pcu_sym.93,5.23E-05,3.22E-06,16.24223602,2.800755842,0.306780427,0.461857289,0.1838318,14.00562787,14.91110617,5.87166108,0.393777699,0.91237518
str_m2_o14_o14_pcu_sym.48,0.000275467,8.30E-06,33.18879518,3.485426483,0.637362902,1.357754351,0.25427855,29.76644012,37.43116637,0.041173547,0.00109998,0.244119237
str_m2_o14_o17_pcu_sym.222,0.000118418,4.45E-06,26.61078652,2.737763145,0.352723541,0.735650469,0.166772071,24.59028808,28.94170994,0.116292795,0.004018173,0.666125526
str_m2_o14_o22_pcu_sym.121,0.000231144,5.87E-06,39.37717206,4.008104803,0.508320855,1.35832252,0.226977469,33.36073207,34.78405071,1.118498297,0.032155493,0.912284165
str_m2_o14_o22_pcu_sym.239,7.97E-05,3.98E-06,20.02512563,3.380636354,0.358451468,0.685042576,0.211493717,18.05658078,20.22580791,0.148156607,0.007325127,0.742709468
str_m2_o14_o23_pcu_sym.139,0.000132096,6.42E-06,20.57570093,3.400547937,0.563124362,0.893149939,0.284931951,17.47425392,18.13212385,1.105595803,0.060974424,0.883835329
str_m2_o16_o16_pcu_sym.177,0.000121429,5.46E-06,22.23974359,4.382333814,0.491420657,0.991157358,0.265643575,20.79977867,22.37230671,0.658507325,0.029434038,0.911911829
str_m2_o4_o9_pcu_sym.40,0.000105019,4.98E-06,21.08815261,3.620041227,0.433311934,0.828229271,0.239282499,19.29545665,19.76930265,2.790470654,0.141151699,0.911419449
str_m2_o5_o29_pcu_sym.50,0.000322853,1.01E-05,31.96564356,4.717661565,0.725238541,1.306231872,0.285186274,25.53330769,25.74201024,0.124505759,0.004836676,0.608498918
str_m2_o5_o29_pcu_sym.83,0.000254384,9.51E-06,26.7491062,4.22090146,0.735191242,1.356799891,0.308031401,24.55479035,27.78100376,0.152030072,0.005472447,0.562804216
str_m2_o9_o14_pcu_sym.72,0.000113931,2.60E-06,43.81961538,3.033697971,0.245834974,0.847943685,0.119626695,39.51430323,22.87277639,0.504457422,0.022054927,0.838242197
str_m2_o9_o18_pcu_sym.31,0.000204941,6.35E-06,32.27417323,3.798959708,0.534300718,1.180952779,0.234910443,28.02500055,36.16526084,0.081611032,0.002256614,0.512173041
str_m2_o9_o19_pcu_sym.13,0.000115069,3.95E-06,29.13139241,3.221283439,0.339594768,0.892720871,0.175366892,28.37811247,17.46389061,0.672384871,0.038501436,0.899182732
str_m2_o9_o19_pcu_sym.99,0.000343683,5.89E-06,58.35025467,3.912088839,0.488905042,1.559413568,0.170800726,50.89639433,142.0740043,0.000552071,3.89E-06,0.004662468
str_m3_o1_o12_pcu_sym.96,0.00014496,3.11E-06,46.61093248,2.787698734,0.257794454,0.958295312,0.120498166,44.33373768,34.8583406,0.031553556,0.000905194,0.272331704
str_m3_o1_o22_pcu_sym.190,5.90E-05,4.02E-06,14.67661692,3.257739686,0.364940945,0.538930315,0.223717098,13.42916027,13.85406208,0.914614154,0.066017761,0.899974658
str_m3_o1_o6_pcu_sym.147,8.34E-05,5.04E-06,16.54761905,3.766129442,0.446450104,0.691329615,0.260268767,14.80739045,15.66040078,0.434152302,0.027722937,0.908543727
str_m3_o1_o9_pcu_sym.206,0.000178951,4.45E-06,40.21370787,3.202257296,0.39244166,1.095987519,0.177908774,34.34184815,34.95608294,2.771933247,0.079297593,0.911976749
str_m3_o10_o14_pcu_sym.41,0.000225266,5.36E-06,42.02723881,4.685065756,0.458470336,1.515716593,0.227847997,37.08414,45.00359019,0.081833922,0.001818387,0.484302189
str_m3_o10_o14_pcu_sym.51,0.000176059,6.60E-06,26.67560606,2.762350978,0.522251786,0.894929143,0.231790511,21.52327818,22.1378114,7.733677673,0.349342468,0.920894361
str_m3_o10_o15_pcu_sym.28,0.000548345,9.47E-06,57.90337909,3.10377097,0.656106928,1.413378143,0.1593146,49.45591193,55.12744919,0.375733185,0.006815719,0.735417008
str_m3_o10_o15_pcu_sym.33,0.0020104,1.05E-05,191.4666667,5.125496674,0.819991858,2.992986074,0.143477089,116.288712,76.45247338,0.000157134,2.06E-06,0.000863911
str_m3_o10_o16_pcu_sym.105,9.46E-05,2.83E-06,33.42756184,3.134622185,0.258798919,0.744974935,0.141031358,29.44702292,30.38369711,0.785019354,0.025836861,0.885335469
str_m3_o10_o16_pcu_sym.149,0.000150564,5.36E-06,28.09029851,3.883156842,0.474543769,1.136135405,0.249428853,25.39211205,28.54300415,0.503019045,0.017623199,0.826905076
str_m3_o10_o16_pcu_sym.41,0.000337043,9.44E-06,35.70370763,2.905556526,0.696224061,1.318611459,0.231972769,31.68803141,34.72526835,3.341378146,0.096223249,0.920303625
str_m3_o10_o17_pcu_sym.108,0.00026089,4.87E-06,53.57084189,5.76278108,0.470146749,1.683658232,0.220463415,42.57286028,41.90002806,3.697531484,0.088246516,0.923717632
str_m3_o10_o18_pcu_sym.55,0.000210167,5.77E-06,36.42409012,3.398957912,0.487284577,1.292677304,0.225983461,31.88811812,44.35497315,0.072729004,0.001639703,0.459812667
str_m3_o10_o28_pcu_sym.16,0.000192531,8.38E-06,22.97505967,4.549692587,0.724806039,1.262562898,0.360643447,19.51598155,25.07492401,0.044446485,0.001772547,0.428486136
str_m3_o10_o28_pcu_sym.35,0.000152677,5.76E-06,26.50642361,3.711411187,0.487454788,1.01791982,0.233837748,24.26690403,24.96479241,0.593571569,0.023776347,0.893507303
str_m3_o10_o28_pcu_sym.50,5.33E-05,2.95E-06,18.06779661,1.504985536,0.246238814,0.402898334,0.137860595,16.29186287,32.86055355,0.071660604,0.002180749,0.551572683
str_m3_o10_o29_pcu_sym.121,0.000847458,1.25E-05,67.79664,2.14977827,0.678196505,1.2322725,0.145300915,47.27742666,46.24645182,1.072566456,0.023192405,0.834568881
str_m3_o10_o29_pcu_sym.227,0.00225155,3.94E-06,571.4593909,4.964981825,0.352923313,2.228394925,0.06265759,198.2594491,46.75851408,2.933534988,0.062737986,0.949275001
str_m3_o10_o29_pcu_sym.24,0.000672074,3.96E-06,169.7156566,3.872656574,0.330517519,1.721574741,0.081446864,117.833001,74.09137505,0.238526783,0.00321936,0.752791046
str_m3_o10_o29_pcu_sym.37,0.000469653,5.92E-06,79.33327703,6.164400981,0.512144346,2.075965431,0.177597951,65.16247757,39.30750579,0.628138465,0.015980115,0.840044106
str_m3_o10_o29_pcu_sym.55,0.000358531,8.52E-06,42.08110329,6.225980535,0.757878967,1.918656301,0.344832693,31.01731293,35.93775025,0.240536475,0.006693142,0.740555884
str_m3_o12_o13_pcu_sym.234,8.59E-05,4.12E-06,20.84951456,2.792227342,0.350598579,0.673459477,0.197774524,18.98263701,23.38316422,0.156401997,0.006688658,0.727851078
