MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
691978,H2O,38.389683,4.63E-06,-13.12123291,0.045447308,-15.92945349,0.265729667,0.241871192,0.910215237
010_bcg+N131+14_charge,H2O,37.494135,997121000,-116.7804629,28.42388158,-60.71231,3.919287104,0.002318246,0.000591497
014_dmp+N156+20_charge,H2O,24.2768655,1.11E+12,-141.0107192,16.13855833,-55.93676,3.563023086,0.001561335,0.000438205
022_dmp+N276+33_charge,H2O,25.824927,3156730,-107.1839053,17.35279447,-54.02773,2.624824094,0.003541203,0.00134912
025_dmp+N520+36_charge,H2O,19.7121015,1.59E+13,-145.0492899,12.39814971,-58.20373,2.750904916,0.007088675,0.002576852
027_dmp+N520+39_charge,H2O,34.8509475,1.29E+12,-142.2230586,14.66464302,-49.67977,1.975552055,0.087693701,0.044389466
030_dmp+N520+42_charge,H2O,72.58401,1298310000,-114.4570922,7.513272654,-40.89882,1.580534456,0.067506228,0.042711013
036_bcu+N124+36_charge,H2O,8.9557575,62706200000,-134.1346535,6.821003211,-51.61023,2.118549918,0.007077744,0.003340844
041_dmp+N520+52_charge,H2O,12.8037945,6.31E+13,-149.0612011,6.380883842,-51.73295,1.348381514,0.007062811,0.005237991
045_dmp+N520+57_charge,H2O,17.3815455,2.70E+13,-148.7677032,9.316122963,-53.29681,1.493826823,0.005345577,0.003578445
047_dmp+N520+61_charge,H2O,19.0027005,1.08E+11,-134.284041,0.850090479,-34.35671,0.73985227,0.055163704,0.074560431
048_dmp+N520+62_charge,H2O,53.5416825,1.27E+11,-125.2968017,13.68759748,-45.58276,1.766984122,0.01891293,0.010703509
050_dmp+N520+66_charge,H2O,16.9694025,1.25E+11,-136.8587363,11.29374343,-56.44443,2.175753761,0.032305366,0.014847896
054_dmp+N520+70_charge,H2O,25.247394,3253770000,-118.8064499,1.3727743,-42.5038,0.975620614,0.135001414,0.138374909
061_dmp+N520+77_charge,H2O,42.4896345,12790500000,-118.5473542,2.24890866,-45.45444,1.078565353,0.079394136,0.073610872
063_crs+N324+79_charge,H2O,58.62465,3240880000,-117.3584456,9.13374309,-42.43616,1.116759604,0.012028948,0.010771296
064_dmp+N520+81_charge,H2O,21.3289275,5.61E+11,-138.9298456,13.34496096,-53.875,2.596017714,0.024044406,0.009262034
074_dmp+N520+93_charge,H2O,16.9684035,2.64E+12,-142.1481968,10.11134294,-51.2196,0.983159945,0.005117773,0.005205432
078_dmp+N520+20_charge,H2O,21.2707635,5.72E+13,-144.8394195,6.662929521,-50.00001,1.591303346,0.003315717,0.002083648
093_dmp+N520+79_charge,H2O,29.654205,86025700000,-130.2367461,19.37844049,-60.32215,2.682149509,0.018172,0.006775163
100_rob+N147+124_charge,H2O,38.385132,5442230,-104.040093,3.527222656,-41.36992,1.718489257,0.063816275,0.037135103
102_dmp+N520+126_charge,H2O,10.7470755,1.75E+13,-149.0067888,5.430363308,-56.76792,0.871095739,0.007663612,0.008797669
103_tfz-d+N586+128_charge,H2O,14.5804605,9878840000,-128.929796,7.50385297,-49.49678,2.745845088,0.224255388,0.081670809
1075_bcg+N586+1035_charge,H2O,45.999843,714839000,-119.2604582,0.205966264,-31.02026,0.185216351,0.076602486,0.413583823
108_dmp+N520+14_charge,H2O,33.646986,967461000,-120.5002441,20.64087638,-53.19519,1.8594982,0.003321187,0.001786066
130_unc+N520+41_charge,H2O,10.4958825,6.06E+13,-150.9499,6.848095101,-58.42549,1.321242112,0.001007416,0.000762477
1313_hex+N586+971_charge,H2O,14.1273585,1.83E+16,-166.4870871,4.091020215,-42.044,2.24850782,0.053204332,0.023662062
1337_tfz-d+N586+1590_charge,H2O,37.0208865,52699500,-113.1806608,1.923321932,-39.52811,1.398215784,0.175237155,0.125329121
151_sxb+N250+183_charge,H2O,46.166232,5490670000,-121.4753108,14.62566646,-51.12882,1.256547662,0.003997374,0.003181236
1565_utk+N245+427_charge,H2O,130.46274,5.21E+11,-126.7177469,9.384695052,-43.18475,1.91788068,0.071187791,0.037117946
1642_lvt+N174+278_charge,H2O,33.2787435,0.0852307,-55.22260017,2.095639814,-42.36122604,2.161757541,1.035344443,0.478936432
165_qtz+N520+39_charge,H2O,86.20038,1.95E+12,-129.2107669,7.618453816,-41.72927,1.569320098,0.04299043,0.027394303
1808_pcu+N668+2161_charge,H2O,68.105715,281321,-89.93219124,10.01615037,-43.43583,1.707152668,0.037446572,0.021935104
1810_dmp+N398+39_charge,H2O,13.0683075,22616.4,-96.6621279,7.789053009,-55.56002,1.886903671,0.004338602,0.002299323
188_dmp+N520+94_charge,H2O,18.0193515,128289000,-114.445911,2.220535889,-44.87201,1.609575495,0.204856063,0.127273349
199_dmp+N520+244_charge,H2O,90.035985,70781200,-108.728262,4.003227096,-43.53554,0.777565157,0.103240203,0.1327737
200_dmp+N520+246_charge,H2O,42.064782,1.15E+11,-127.0882017,3.269500651,-39.8207,1.578257744,0.062255132,0.039445479
309_bcu+N647+383_charge,H2O,38.515779,3695760,-105.4852732,1.46881383,-31.84146,0.982294714,0.06686725,0.068072493
311_dmp+N520+292_charge,H2O,11.478621,1390190000,-121.8737174,2.853892575,-43.56648,1.695133955,0.16712747,0.098592485
315_dia+N520+225_charge,H2O,153.54963,109086000,-110.4419814,6.174847928,-38.38425,1.0885751,0.132635711,0.121843418
322_dmp+N520+396_charge,H2O,63.550275,65343700,-109.8895525,1.862838903,-44.39271,0.773332247,0.122246962,0.158078191
336_dmp+N276+413_charge,H2O,34.0019085,533.438,-80.17672515,3.78064366,-44.07183,1.56918602,0.048738824,0.03105994
345_sxb+N101+424_charge,H2O,78.967065,5056810000,-114.1695003,3.94269499,-35.07877,0.714100715,0.041085221,0.057534211
350_dmp+N520+427_charge,H2O,53.2121235,3.56E+11,-131.0254345,10.71103359,-46.73562,1.40575833,0.017363391,0.012351619
454_sit+N433+556_charge,H2O,11.856465,6234.81,-91.42995487,3.026377357,-51.79477,1.193107964,0.044714966,0.037477719
509_dmp+N390+306_charge,H2O,25.0682955,1115880,-103.4428544,11.08865187,-52.15369,2.045209437,0.010419757,0.005094714
594_tfz-d+N586+731_charge,H2O,20.837475,2446490000,-117.6560292,1.277137288,-39.90104,1.760371011,0.38984311,0.221455084
acs.cgd.5b01178_MAHFUZ1419064_clean,H2O,14.3666745,2824.93,-80.93354028,5.266812451,-46.25654,5.166616982,0.147516663,0.028551887
AlTBAPy,H2O,34.7148615,7.60E-06,-16.41390583,0.050970488,-17.27765084,0.744240872,0.700811603,0.941646219
AlTCPP,H2O,35.7346185,1.36E-05,-19.48137665,0.071151209,-19.69002868,0.963778071,0.897949984,0.931697878
AVIPOL_clean,H2O,30.6871155,281.636,-77.00821346,14.59314804,-49.50609,4.512431454,0.00998999,0.002213882
AZAFIS_clean,H2O,14.80074,937.295,-80.28804861,10.39970192,-53.65245,4.835758449,0.010420951,0.002154977
AZIXUD_clean,H2O,26.235405,280.534,-72.34853967,11.2021852,-47.86262,4.328133105,0.021874569,0.005054042
BABRII,H2O,4.2200868,1.07E-06,-16.37872283,0.010565111,-20.90521,0.234904933,0.210217426,0.894904263
BEPBAB_clean,H2O,17.8013475,8109.01,-82.21123549,12.37872503,-51.78038,5.013880048,0.025965355,0.005178695
BOHWIG,H2O,31.634112,0.000225421,-40.57982124,0.433922254,-32.4448,0.576281452,0.217262486,0.377007598
c6ra01647b_c6ra01647b2_clean,H2O,17.8822665,1922.05,-79.63606318,14.02514667,-56.9683,5.485985922,0.001969277,0.000358965
CALF20,H2O,13.012641,0.000225167,-34.73290228,0.569080137,-35.39071,1.765722585,0.119824674,0.067861551
CANRUG_clean,H2O,30.0197835,10.9826,-67.01238655,9.175280291,-46.66352,4.384673338,0.039005352,0.00889584
Ca-SQA,H2O,9.8440905,3.87E-05,-30.02241685,0.096463559,-29.20713,1.943749658,1.323631374,0.680968029
CAU10,H2O,15.142953,3.35E-05,-26.40687819,0.114250683,-27.26284494,0.612105853,0.28348435,0.463129618
CAU21,H2O,4.45336995,0.000180173,-45.95935074,0.07462664,-30.53080093,0.401131642,0.130165596,0.324495958
cg8013317_si_003_clean,H2O,22.319991,28.3968,-73.78643083,8.601026064,-45.60847,4.284217193,0.030756804,0.007179095
CIFDOM_clean,H2O,28.6692465,5513.92,-83.59376553,15.35188185,-53.02898,4.779693739,0.015477852,0.003238252
CIFJAE_clean,H2O,21.386037,150.29,-73.04840887,15.07564663,-57.48361,4.625947645,0.009504282,0.002054559
CIJVOH_clean,H2O,25.183791,111.147,-74.32064392,22.17618557,-70.86807,6.129389087,0.000152709,2.49E-05
CIZMIJ_clean,H2O,42.6968715,1637.97,-79.25148348,11.44386538,-42.78576,6.420548871,0.022168227,0.0034527
CuAlPyC,H2O,10.912743,0.000505066,-38.51298573,0.788471961,-38.140441,0.961053244,0.426168449,0.443438958
CUYYAX_clean,H2O,20.5016445,1675.05,-78.82525187,15.20817725,-55.02331,7.188263169,0.01036196,0.001441511
CUYYEB_clean,H2O,20.657544,1241.85,-78.32258179,15.14555528,-60.03251,7.200440258,0.020309442,0.002820583
DAXNOG_clean,H2O,18.735801,2.81397,-63.02113409,11.81908683,-57.87179,3.911767189,0.007733396,0.001976957
DAZMID,H2O,8.9458785,3.33E-05,-31.63332419,0.106115815,-30.90655351,0.704818003,0.392143315,0.556375281
ddmof_16520,H2O,8.433447,422.265,-83.043081,4.346496605,-53.52185,1.869474606,0.31614796,0.169110594
ddmof_16703,H2O,24.215094,2.21E-05,-25.67940647,0.095244463,-25.65726,0.649471726,0.49457285,0.761500201
ddmof_21502,H2O,11.710722,0.538509,-62.59220868,1.915032625,-40.95077,0.958606986,0.018697992,0.019505378
ddmof_2168,H2O,20.3705535,134467,-100.9177035,15.35122936,-58.17757,2.944995673,0.000907328,0.000308092
ddmof_22214,H2O,22.6654785,2.56729,-69.57107206,1.41746041,-37.91066,0.908955452,0.077505346,0.085268585
ddmof_22243,H2O,17.7912465,0.268158,-61.15527798,1.195199572,-35.5329,0.866669758,0.134621194,0.155331592
ddmof_22389,H2O,8.950596,3.3388,-69.0847447,2.562642498,-45.29492,0.99481448,0.121847993,0.122483132
ddmof_22800,H2O,14.2520115,7.31E-06,-20.17510589,0.042366431,-20.58381,0.752602037,0.648110726,0.861159942
ddmof_22900,H2O,23.464401,6548.4,-86.95148253,17.52949945,-59.61711,2.420236165,0.002175877,0.000899035
ddmof_22908,H2O,21.1236885,0.079403,-57.80986947,1.253758922,-40.05644,0.91736749,0.115674782,0.126094268
ddmof_23350,H2O,19.219983,99.7803,-76.57009724,2.304808966,-43.39536,1.717877649,0.408809128,0.237973367
ddmof_23421,H2O,28.055694,0.324987,-60.36808082,4.547812255,-43.21645,1.089492469,0.033050929,0.030336079
ddmof_23639,H2O,17.968902,1.15883,-66.0421798,1.399495678,-40.92846,1.234575591,0.120004872,0.097203341
ddmof_23741,H2O,17.556981,0.401162,-62.86361107,1.369742107,-39.99857,1.045147431,0.169002199,0.161701779
ddmof_23744,H2O,11.873448,0.605051,-60.04561851,1.456285711,-41.44053437,0.94064429,0.23927142,0.254369715
ddmof_3313,H2O,3.72311205,1.62E-05,-34.34037344,0.023556458,-28.76526,0.280869397,0.247567341,0.881432238
ddmof_6878,H2O,19.5162975,58615400,-114.4751318,14.60029304,-56.55804,3.144785,0.002315022,0.000736146
ddmof_6949,H2O,20.131959,841043,-103.0449957,14.73196531,-56.42304,3.205771707,0.001388682,0.000433182
ddmof_7975,H2O,17.5117485,2.59245,-71.63644724,2.842703696,-44.8416,1.052527116,0.070571669,0.06704974
DEJRUH_clean,H2O,22.6847925,595.954,-78.04814685,12.34518504,-53.41052,5.462237433,0.01751612,0.003206766
DITTEH_clean,H2O,28.329087,37838.4,-90.56068087,15.38865441,-51.62226,4.679789371,0.004098492,0.000875786
DIWNAA_clean,H2O,57.483015,9.8179,-65.28787741,22.67961402,-49.76666,6.01461355,0.004159426,0.000691553
DOLRAZ_clean,H2O,16.6688145,0.552437,-60.88711789,3.320164757,-43.50193,3.007573225,0.118488963,0.039396867
DUJRAD_clean,H2O,19.5355005,1868.22,-81.00437434,12.33752816,-53.41703,4.226720415,0.027129306,0.006418524
DUXMAL_clean,H2O,18.5015355,63.8388,-71.52159169,8.807551846,-50.35194,4.576923113,0.107550523,0.023498433
ECOGEI_clean,H2O,20.5934415,12.6437,-68.36276548,4.713460674,-44.59545,3.483797248,0.150885805,0.043310731
ESIDOB_clean,H2O,16.5663615,0.000586798,-41.16132367,1.10178654,-36.22997,2.919126419,0.089532603,0.030671026
EXOFIH_clean,H2O,20.082675,0.000723092,-36.00253225,8.457437308,-49.21806,3.956923416,0.013552584,0.003425031
FAHGUU,H2O,28.616244,1.79E-05,-24.72609503,0.087597716,-22.40072,0.57131931,0.261711207,0.458082201
FAHHAB,H2O,28.403124,2.28E-05,-27.11417198,0.111508531,-25.54306,0.57297106,0.139611358,0.243662146
FAHHIJ,H2O,25.4702265,3.32E-05,-28.3319001,0.159805843,-28.10605,0.68664449,0.149961151,0.21839708
FAHHOP,H2O,26.1930585,2.28E-05,-26.52772738,0.109514223,-24.68172,0.620828221,0.152558364,0.245733617
FAHHUV,H2O,25.0946025,9.06E-05,-30.62246058,0.314370596,-29.37582,1.066785919,0.088650596,0.083100643
FECXAO_clean,H2O,28.702824,94.7687,-79.97077675,2.528033464,-43.12917,3.325238913,0.093982203,0.028263293
FEXCES_clean,H2O,26.9086755,4868290,-103.1130792,14.72233498,-53.70146,5.25360261,0.013771688,0.00262138
